experiment_id,parent_checkpoint,training_dataset,real_image_count,pseudo_image_count,pseudo_label_policy,filtering_method,imgsz,model_size,lr,batch,augmentation_config,best_epoch,train_loss,validation_loss,manual_visual_rating,original_precision,original_recall,original_mAP50,original_mAP50-95,clean_precision,clean_recall,clean_mAP50,clean_mAP50-95,inference_confidence,preview_video_path,full_video_path,ood_diagnostic_path,ood_avg_detections_per_frame,ood_frames_0_pct,ood_frames_1_pct,ood_frames_2_pct,ood_frames_more_than_2_pct,ood_empty_count,ood_tweezers_count,ood_needle_driver_count,ood_one_frame_tracks,ood_tracks_lte_2_frames,ood_mean_track_persistence_frames,ood_class_switches,ood_class_switch_frequency,ood_tiny_detections,ood_low_confidence_needle_driver
sup_s_640_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,640,yolo11s,0.001,16,moderate,65,2.4301000000000004,2.3166,,0.8650289336426064,0.9079708991820322,0.9283333333333333,0.7633350168350167,0.8650289336426064,0.9718195176096655,0.995,0.8190185185185185,0.5,evaluation_videos/04_sup_s_640_lr001_mod_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_640_lr001_mod_conf050.json,2.9166666666666665,0.0,2.6666666666666665,36.333333333333336,61.0,220,19,636,50,68,7.882882882882883,7,0.009162303664921465,3,0
sup_s_640_lr003_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,640,yolo11s,0.003,16,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup_s_640_lr010_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,640,yolo11s,0.01,16,moderate,11,7.971419999999999,8.865689999999999,,0.03866190475753823,0.03333333333333333,0.05949710040790838,0.01454101484552228,0.03866190475753823,0.037037037037037035,0.06908309037503439,0.016871630984518313,0.5,evaluation_videos/06_sup_s_640_lr010_mod_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_640_lr010_mod_conf050.json,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0
sup_s_960_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.001,12,moderate,103,1.83962,2.19308,,0.9805295884868239,0.9,0.895,0.7968425925925925,0.9808294432097878,0.9629629629629629,0.9583333333333334,0.8535185185185188,0.25,evaluation_videos/07_sup_s_960_lr001_mod_conf025.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr001_mod_conf025.json,2.9833333333333334,0.0,2.3333333333333335,10.333333333333334,87.33333333333333,44,35,816,10,17,25.571428571428573,23,0.026744186046511628,3,85
sup_s_960_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.001,12,moderate,103,1.83962,2.19308,,0.9805295884868239,0.9,0.895,0.7968425925925925,0.9808294432097878,0.9629629629629629,0.9583333333333334,0.8535185185185188,0.4,evaluation_videos/07_sup_s_960_lr001_mod_conf040.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr001_mod_conf040.json,2.79,0.0,4.666666666666667,18.666666666666668,76.66666666666667,22,29,786,10,15,22.62162162162162,7,0.00875,3,55
sup_s_960_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.001,12,moderate,103,1.83962,2.19308,,0.9805295884868239,0.9,0.895,0.7968425925925925,0.9808294432097878,0.9629629629629629,0.9583333333333334,0.8535185185185188,0.5,evaluation_videos/07_sup_s_960_lr001_mod_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr001_mod_conf050.json,2.566666666666667,1.3333333333333333,7.333333333333333,28.0,63.333333333333336,16,23,731,13,27,14.0,7,0.009790209790209791,3,0
sup_s_960_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.001,12,moderate,103,1.83962,2.19308,,0.9805295884868239,0.9,0.895,0.7968425925925925,0.9808294432097878,0.9629629629629629,0.9583333333333334,0.8535185185185188,0.6,evaluation_videos/07_sup_s_960_lr001_mod_conf060.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr001_mod_conf060.json,2.1733333333333333,6.666666666666667,15.666666666666666,32.666666666666664,45.0,9,13,630,31,39,10.03076923076923,3,0.005110732538330494,2,0
sup_s_960_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.001,12,moderate,103,1.83962,2.19308,,0.9805295884868239,0.9,0.895,0.7968425925925925,0.9808294432097878,0.9629629629629629,0.9583333333333334,0.8535185185185188,0.7,evaluation_videos/07_sup_s_960_lr001_mod_conf070.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr001_mod_conf070.json,1.5366666666666666,12.333333333333334,33.666666666666664,42.0,12.0,3,7,451,34,44,6.585714285714285,1,0.0025575447570332483,1,0
sup_s_960_lr003_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.003,12,moderate,10,46.266890000000004,139.33556,,0.003221948502957384,0.3,0.007765302846249471,0.0011973974060390665,0.003221948502957384,0.3333333333333333,0.008878731526596342,0.0013608869371127233,0.5,evaluation_videos/08_sup_s_960_lr003_mod_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr003_mod_conf050.json,10.0,0.0,0.0,0.0,100.0,0,0,3000,285,416,4.184100418410042,0,0.0,25,0
sup_s_1280_lr003_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.003,8,moderate,6,11.36364,10.73929,,0.017508891196950243,0.3,0.014513045495838423,0.006459524394585444,0.017508891196950243,0.3148148148148148,0.01595440738911446,0.007033817205935714,0.5,evaluation_videos/09_sup_s_1280_lr003_mod_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr003_mod_conf050.json,0.05,95.0,5.0,0.0,0.0,0,0,15,10,11,1.25,0,0.0,15,0
